10,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0
0,0,7,0,1,2,0,0,0,0
0,0,0,8,0,0,1,1,0,0
0,0,1,0,7,2,0,0,0,0
0,0,0,0,4,6,0,0,0,0
0,0,0,3,0,0,7,0,0,0
0,1,2,0,0,1,1,4,0,1
0,0,0,0,0,1,0,1,7,1
1,3,0,0,0,0,0,1,1,4
