8,0,0,0,0,0,0,0,2,0
0,10,0,0,0,0,0,0,0,0
0,0,8,0,0,2,0,0,0,0
0,1,0,7,0,0,1,1,0,0
0,0,1,0,7,2,0,0,0,0
0,0,1,0,3,5,0,1,0,0
0,0,0,0,0,0,10,0,0,0
0,0,0,0,1,1,0,8,0,0
0,1,0,0,0,0,0,0,7,2
0,1,0,0,0,0,0,1,2,6
